id_rank,CREDIT_FLAG,PROVINCE,SEX,AGE,occupation,mobile_fixed_days,adr_stability_days,consume_steady_byxs_1y,use_mobile_2_cnt_1y,activity_area_stability,last_1y_total_active_biz_cnt,have_car_flag,have_fang_flag,last_6m_avg_asset_total,last_3m_avg_asset_total,last_1m_avg_asset_total,last_1y_avg_asset_total,tot_pay_amt_6m,tot_pay_amt_3m,tot_pay_amt_1m,ebill_pay_amt_6m,ebill_pay_amt_3m,ebill_pay_amt_1m,avg_puc_sdm_last_1y,xfdc_index,pre_1y_pay_cnt,pre_1y_pay_amount,auth_fin_last_1m_cnt,auth_fin_last_3m_cnt,auth_fin_last_6m_cnt,credit_pay_amt_1m,credit_pay_amt_3m,credit_pay_amt_6m,credit_pay_amt_1y,credit_pay_months_1y,credit_total_pay_months,credit_duration,positive_biz_cnt_1y,ovd_order_cnt_1m,ovd_order_amt_1m,ovd_order_cnt_3m,ovd_order_amt_3m,ovd_order_cnt_6m,ovd_order_amt_6m,ovd_order_cnt_12m,ovd_order_amt_12m,ovd_order_c0t_3m_m1_status,ovd_order_c0t_6m_m1_status,ovd_order_c0t_12m_m1_status,ovd_order_c0t_12m_m3_status,ovd_order_c0t_12m_m6_status,ovd_order_c0t_21_m3_status,ovd_order_c0t_21_m6_status,ovd_order_c0t_51_m3_status,ovd_order_c0t_51_m6_status,relevant_stability,sns_pii
24829,0,6,0,2,1,2,2,10,2,2,8,0,1,2,2,2,2,6,7,7,3,4,2,1,4,6,5,4,4,4,2,2,2,2,1,2,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,5
25177,0,6,1,1,1,6,4,6,2,6,8,0,0,6,3,2,5,7,7,7,9,9,8,1,3,10,10,1,1,1,5,4,4,3,6,5,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,8
25673,0,4,0,3,0,10,2,10,1,4,3,0,1,1,1,1,1,2,2,3,2,2,4,1,4,4,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1
5796,1,0,1,1,0,3,4,5,1,5,7,0,1,6,7,2,6,9,10,5,8,9,9,1,8,4,4,1,2,2,4,5,6,6,10,8,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
6896,1,0,1,1,2,6,4,9,1,2,7,0,0,2,2,2,2,3,4,3,4,4,4,3,6,8,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,1
7930,1,0,0,2,0,10,10,5,1,3,8,1,1,8,8,7,8,7,4,5,6,7,8,5,3,2,2,1,2,3,3,4,4,4,10,7,4,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
8200,1,0,1,1,1,2,9,6,3,3,10,1,0,5,4,5,5,7,6,8,5,5,5,1,7,7,9,1,1,1,9,8,8,7,10,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,8
8485,1,0,1,2,0,10,8,5,2,4,6,1,1,9,8,8,9,9,7,7,9,10,10,1,5,4,6,2,2,2,6,5,7,7,10,10,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
8557,1,0,0,3,5,5,10,4,2,3,8,1,1,5,5,2,5,5,5,5,9,9,9,3,3,4,3,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,3
8760,1,0,0,3,1,9,10,3,1,5,6,1,1,2,2,2,2,4,4,5,8,6,7,1,9,4,4,1,1,2,5,5,5,5,10,10,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,6
12658,1,0,1,2,3,8,9,3,1,3,7,1,1,6,2,2,8,6,6,7,8,9,9,1,4,8,7,1,1,1,4,4,4,4,7,7,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
13627,1,0,0,2,0,3,4,10,2,2,3,0,0,2,2,2,2,2,2,2,2,3,3,1,3,5,4,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1
14276,1,0,0,2,1,9,10,8,2,4,6,1,1,9,9,9,9,9,10,13,5,7,10,1,5,4,4,1,1,1,3,2,2,2,2,3,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,7
17939,1,0,0,3,0,7,5,5,3,10,7,1,1,4,4,4,5,7,8,8,9,9,9,1,5,9,7,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,8
19515,1,0,0,2,3,4,8,9,1,4,6,1,1,7,7,7,7,8,8,5,6,5,5,1,10,5,7,1,1,1,7,6,5,4,5,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
19612,1,0,1,1,1,2,2,6,2,3,5,1,0,2,3,3,2,3,4,4,5,7,7,1,5,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,2
24169,0,4,0,2,1,10,10,4,1,5,9,1,1,4,3,3,7,7,7,5,9,9,8,1,4,6,7,1,3,3,4,4,5,4,10,9,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
5061,1,6,1,1,1,7,5,7,1,7,8,0,0,3,3,2,6,7,8,9,8,8,9,4,7,6,8,1,1,1,4,3,3,3,5,4,6,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,5
5329,1,3,1,1,1,4,4,7,3,4,8,0,0,12,13,13,10,4,3,5,6,3,3,1,7,6,6,1,1,1,1,2,3,3,7,7,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7
14738,1,0,0,2,1,7,10,5,2,5,7,1,1,4,5,5,6,8,6,5,4,5,5,1,9,4,5,1,1,1,9,9,7,6,7,9,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,7
16284,1,0,0,3,0,10,2,6,2,3,8,1,1,10,10,10,10,4,4,5,2,2,3,2,2,3,2,1,1,1,4,4,4,3,5,4,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4
20711,0,0,0,1,0,4,7,9,2,2,6,1,0,2,2,2,2,3,2,2,2,2,2,1,10,3,2,4,4,4,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,3
19427,1,0,0,2,0,9,6,2,2,3,6,1,1,11,12,11,11,10,11,13,8,7,5,1,10,8,10,1,1,1,3,4,4,4,10,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,9
20815,0,0,0,1,1,4,2,8,3,2,5,0,0,3,2,2,3,5,4,3,7,5,4,1,3,2,3,1,1,3,2,2,2,2,5,4,4,2,2,2,4,4,4,4,4,4,1,1,1,0,0,0,0,0,0,9,3
423,0,6,0,2,0,5,2,10,2,3,3,0,1,2,2,3,2,2,2,3,2,2,5,1,3,3,2,1,3,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,1
1731,1,1,0,1,4,2,5,7,3,6,10,0,0,6,7,6,5,8,8,7,5,5,6,2,5,8,6,1,2,3,4,3,2,2,6,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9
2247,1,1,0,1,1,2,4,6,2,7,10,0,0,5,5,4,5,7,6,6,8,7,7,4,5,9,7,1,2,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9
3598,1,4,0,1,4,2,4,10,2,7,8,0,0,6,6,6,6,7,8,6,5,7,5,1,6,9,6,1,1,1,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8
23358,0,4,0,1,0,5,1,8,2,1,4,0,0,2,2,2,2,3,1,1,3,1,1,1,10,1,1,1,1,3,1,1,2,2,2,2,5,1,2,2,4,3,4,4,4,4,1,1,1,1,0,1,0,1,0,2,2
3942,1,4,0,1,3,3,8,7,2,2,9,1,0,7,7,8,9,7,8,7,8,8,9,2,2,9,7,3,4,4,1,4,3,3,9,9,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
4157,1,5,0,1,4,3,4,8,3,6,7,1,0,6,6,6,5,6,7,7,9,9,9,1,2,9,5,1,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,6
24013,0,4,1,2,1,2,9,6,3,3,8,0,1,6,6,7,6,9,10,12,8,9,9,1,6,2,3,3,3,3,3,3,3,3,10,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,4
24888,0,6,0,2,0,3,2,3,1,2,7,1,1,6,6,6,6,14,14,15,10,11,13,1,9,10,10,2,2,2,5,4,4,3,5,4,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,9
25316,0,6,1,1,0,2,2,9,3,2,6,0,0,4,4,3,3,4,6,5,5,5,4,1,10,3,3,2,3,3,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2
7756,1,0,0,1,0,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,1
9876,1,0,0,2,0,3,10,3,2,3,6,1,1,3,3,4,5,4,5,5,8,8,8,1,6,3,3,1,1,1,1,1,1,1,1,2,6,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2
9917,1,0,0,1,0,9,5,2,1,3,5,1,1,6,6,5,5,3,4,5,5,5,6,1,2,6,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,2
11859,1,0,1,2,1,6,10,6,1,5,8,1,1,4,2,2,7,9,9,10,6,6,7,1,7,3,3,1,1,1,4,4,3,4,6,10,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
14057,1,0,1,1,1,2,4,8,2,4,7,0,0,5,3,1,9,6,3,2,4,5,2,1,9,6,7,1,1,1,1,1,2,2,3,5,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,7
17538,1,0,0,2,0,7,5,7,1,3,4,1,1,4,4,4,4,3,3,5,4,4,6,1,10,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
19876,1,0,0,2,3,10,9,7,1,4,7,1,1,6,6,4,9,7,8,7,8,7,9,1,9,8,9,1,2,2,7,5,4,4,10,10,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,8
554,0,6,0,2,0,4,2,7,2,8,9,1,1,5,6,1,4,3,3,6,5,7,9,1,8,10,6,1,2,3,1,1,1,2,1,2,4,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6
21360,0,5,0,3,0,4,2,10,2,2,3,0,1,3,3,3,3,3,4,7,2,2,3,1,2,5,3,2,2,3,9,6,4,4,2,2,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2
2216,1,1,1,1,1,9,8,4,1,5,9,1,0,9,9,9,9,8,8,10,7,8,8,3,4,5,6,1,1,3,5,4,4,4,8,10,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,8
2450,1,4,0,1,0,10,8,6,2,4,8,0,0,2,3,3,2,6,6,7,7,7,8,1,3,5,5,2,3,4,3,3,3,4,9,7,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7
3385,1,5,0,2,3,9,4,5,2,3,8,0,1,4,4,3,4,5,5,4,6,6,6,4,10,8,8,2,3,3,7,7,6,6,10,7,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
4055,1,5,1,2,0,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
23891,0,4,0,2,0,10,9,9,3,3,6,1,1,5,4,3,5,10,10,10,8,8,8,1,8,3,4,3,3,4,3,4,5,4,6,6,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
4522,1,4,0,1,0,8,6,6,1,6,10,0,0,4,4,3,3,9,10,10,8,8,8,1,7,8,6,4,4,5,4,3,3,3,7,6,3,1,1,1,2,2,3,4,3,4,1,1,1,0,0,0,0,0,0,7,7
25135,0,6,1,1,0,3,4,6,2,5,10,0,0,5,3,3,4,8,9,8,6,7,6,1,2,10,9,3,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,8
5927,1,0,1,1,0,4,1,8,2,1,7,0,1,1,1,1,6,2,3,1,3,4,1,2,10,2,3,1,1,1,1,2,2,3,6,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,5
11671,1,0,0,1,1,8,6,8,1,5,9,1,0,6,5,4,5,9,9,9,9,9,9,2,4,5,5,1,1,1,6,7,10,8,10,7,8,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
11789,1,0,1,1,4,6,4,7,2,4,6,1,0,4,4,4,3,7,7,8,9,10,10,1,8,9,7,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,6
14240,1,0,0,1,0,3,2,9,2,4,10,0,0,5,5,5,3,4,5,6,3,4,4,1,2,7,5,4,5,5,1,2,2,2,4,3,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,6
14380,1,0,0,1,0,8,4,7,1,5,6,0,0,8,8,8,9,10,10,9,8,8,8,1,5,1,1,1,2,2,3,3,3,3,6,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
15564,1,0,1,1,1,4,7,7,1,9,6,0,0,7,7,6,8,7,8,9,8,8,10,1,6,5,5,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
16416,1,0,1,1,1,9,5,5,2,6,7,0,0,8,8,8,8,6,6,5,4,4,4,1,9,4,4,1,2,3,4,3,3,4,10,7,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
19267,1,0,1,2,0,10,10,9,1,2,3,1,1,2,2,2,2,7,8,9,10,11,12,1,4,2,3,2,2,2,1,1,2,2,2,3,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
20189,1,0,1,1,0,8,4,10,2,4,5,1,0,3,3,3,3,3,2,3,5,3,5,1,3,5,4,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,4
21601,0,1,0,2,0,5,10,8,3,2,10,1,1,5,1,1,7,4,2,1,7,2,1,5,10,5,6,1,1,1,1,1,1,1,1,6,8,1,2,4,4,6,4,7,4,7,1,1,1,1,0,1,0,1,0,8,9
1746,1,1,1,1,4,7,5,2,3,7,9,1,0,4,5,5,4,4,4,5,6,7,8,1,4,4,4,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5
22199,0,3,0,1,0,2,2,9,3,5,6,0,0,3,3,2,3,5,5,6,6,6,6,1,8,6,5,1,3,4,3,2,2,2,8,7,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
23609,0,4,0,1,0,2,1,8,2,1,6,0,1,4,4,4,4,7,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,1
23859,0,5,1,1,0,3,2,9,2,6,8,0,0,4,4,5,4,7,8,8,8,6,7,1,2,6,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
23900,0,4,0,2,0,2,1,2,1,1,5,0,1,1,1,1,2,3,4,1,6,5,1,1,10,1,1,1,2,2,1,1,1,1,1,1,3,1,2,5,2,5,3,7,3,7,1,1,1,0,0,0,0,0,0,2,4
23988,0,4,0,2,0,2,5,10,2,2,8,1,1,4,3,3,3,9,9,9,7,3,3,1,6,5,7,1,2,3,2,5,4,3,4,4,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
24134,0,4,0,1,0,2,2,4,1,2,3,1,0,2,2,1,2,7,8,4,3,3,5,1,2,3,2,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2
9572,1,0,0,1,0,6,4,8,1,4,8,1,1,5,6,6,4,3,4,5,5,7,8,1,3,7,7,3,3,3,4,3,3,2,7,7,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,3
10697,1,0,1,3,0,2,1,1,1,1,4,0,0,5,5,5,3,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
11557,1,0,1,1,0,3,5,5,1,4,6,1,1,3,3,4,3,2,3,4,4,5,6,1,4,4,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
14159,1,0,1,2,0,6,2,10,1,2,8,0,1,8,8,7,7,8,8,4,3,2,3,3,5,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,4
14376,1,0,0,1,5,7,2,8,2,2,10,1,0,9,9,9,9,12,12,11,10,10,7,1,7,10,9,1,1,3,1,3,2,2,6,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,9
15445,1,0,0,2,0,10,10,7,2,4,9,1,1,10,9,9,10,9,9,7,7,9,10,1,7,5,8,1,1,2,5,7,6,5,10,9,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,6
18569,1,0,0,2,1,10,10,3,1,4,7,1,1,4,5,6,4,6,7,7,9,10,10,2,9,9,10,1,2,2,5,4,4,4,9,6,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,8
18746,1,0,0,2,2,3,10,7,3,3,8,1,1,5,6,4,6,3,3,3,4,5,5,1,2,6,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,9
20194,1,0,0,2,0,5,8,4,2,5,10,1,1,4,4,5,4,6,5,6,8,9,9,1,8,8,8,1,1,2,5,6,7,7,10,9,6,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,7
20794,0,0,1,1,0,8,2,10,2,5,4,0,0,3,4,5,3,7,9,11,3,3,5,1,3,2,3,2,4,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
1064,1,1,0,1,0,2,1,9,2,1,3,0,0,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
23014,0,5,1,1,1,7,4,10,1,3,8,0,0,3,3,3,3,6,7,7,5,6,8,2,2,9,7,2,3,3,3,5,4,4,6,7,5,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6
24022,0,4,0,1,0,6,4,7,1,3,4,1,1,1,1,1,2,3,2,3,5,4,6,1,8,10,10,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5
24422,0,6,1,2,0,2,9,3,2,4,4,0,1,4,4,4,4,2,2,2,2,2,3,1,3,2,2,1,2,2,1,1,1,1,1,2,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
25370,0,6,0,2,0,3,1,9,2,1,9,0,0,2,2,2,2,8,8,8,3,2,2,1,2,10,7,3,4,5,2,4,4,3,5,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
6885,1,0,0,1,1,9,10,8,1,3,4,1,1,3,3,4,2,4,4,6,8,7,9,1,9,2,2,1,1,2,1,2,2,2,3,3,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
6976,1,0,1,1,0,1,1,1,1,1,1,0,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,1
7037,1,0,1,2,1,9,10,8,1,2,7,1,1,6,7,8,6,5,6,7,7,8,8,4,7,7,8,1,1,1,1,2,2,2,3,4,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
10826,1,0,0,1,0,9,7,4,1,2,8,0,0,4,2,2,8,7,8,10,4,3,3,2,10,2,3,2,3,3,1,3,3,3,6,4,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7
11139,1,0,0,2,0,6,4,8,2,2,10,1,1,5,3,4,9,7,6,9,5,6,8,1,5,6,8,1,2,2,4,5,5,4,10,9,8,6,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
19192,1,0,1,2,5,10,6,10,1,3,6,1,1,7,7,8,6,4,6,5,3,2,2,1,2,3,3,1,1,2,3,2,3,3,7,5,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2
19305,1,0,0,3,0,9,2,9,1,3,6,1,1,10,10,7,10,9,8,9,6,7,5,1,7,7,8,1,2,3,1,2,4,3,6,6,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,9
253,1,0,0,2,0,3,1,6,1,2,4,0,1,3,3,2,2,2,2,3,3,3,5,1,5,5,4,1,2,3,3,4,4,4,7,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
19609,1,0,0,1,2,2,10,9,2,5,6,0,1,8,7,4,8,9,9,9,5,7,9,2,3,4,3,1,2,3,5,4,4,4,9,10,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,6
20122,1,0,0,2,2,7,3,4,1,4,8,0,0,8,8,9,8,4,4,3,3,2,3,1,3,4,3,2,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,2
20858,0,4,0,1,1,3,2,2,2,3,8,0,0,5,5,3,4,7,7,7,9,9,9,2,8,8,7,1,1,1,4,3,3,3,7,6,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7
1207,1,1,0,2,0,10,9,8,1,2,7,1,1,4,3,3,4,2,3,3,4,3,3,3,4,6,6,1,2,3,1,1,1,2,4,4,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2
1456,1,1,0,1,2,6,4,10,1,7,7,1,0,10,10,9,9,10,12,14,5,6,9,1,3,9,9,3,3,3,4,3,2,2,4,4,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7
2633,1,3,0,1,0,9,2,1,2,2,2,0,0,2,2,2,2,5,7,9,9,10,12,1,10,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
2686,0,3,0,1,4,7,4,2,2,4,7,1,0,6,6,6,7,13,13,10,9,10,11,1,10,10,10,3,4,4,4,4,4,6,10,7,4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
5118,1,6,0,2,0,9,7,3,1,2,8,0,0,2,2,2,3,9,10,14,9,10,9,1,6,10,9,4,4,4,10,10,10,10,10,9,9,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,6
5473,1,0,1,2,0,4,9,3,2,2,8,1,1,9,8,6,9,9,9,7,8,8,9,3,10,6,8,1,1,2,10,10,10,10,10,9,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,7
9558,1,0,0,2,3,10,8,5,1,3,6,1,1,6,4,4,8,7,8,9,8,9,10,1,5,2,2,1,2,3,8,8,7,5,10,8,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
13228,1,0,0,2,3,7,2,7,1,3,5,0,1,9,9,9,9,6,4,6,2,2,4,1,10,7,8,1,2,2,4,4,4,4,8,5,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,6
13701,1,0,0,1,2,2,4,3,3,4,8,1,0,5,5,5,5,9,9,9,6,7,8,1,6,7,6,1,1,1,3,4,3,4,9,8,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,9
14534,1,0,1,1,0,3,1,5,1,1,7,0,0,7,8,8,7,3,2,3,3,4,5,1,10,8,8,2,2,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,3
14823,1,0,0,3,0,2,2,8,2,3,5,0,1,3,3,3,3,3,4,4,5,7,6,1,10,3,4,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,1
18873,1,0,0,2,0,10,10,8,1,4,6,1,1,5,3,3,9,8,7,6,9,9,8,1,8,2,3,1,1,2,2,4,4,4,9,9,4,2,1,1,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,7,7
414,1,6,1,1,1,8,2,8,2,4,6,0,0,5,5,4,5,8,9,4,5,7,5,1,5,2,2,1,1,2,1,1,1,2,3,3,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7
23946,0,4,0,2,0,3,2,2,1,2,8,1,1,5,6,4,5,15,15,15,9,10,6,1,8,8,8,2,4,4,7,10,9,9,10,6,3,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6
24421,0,6,0,1,0,7,2,9,1,2,6,0,0,5,4,4,5,2,2,2,3,3,3,1,3,3,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
4732,1,6,0,2,0,9,8,3,1,9,10,1,1,4,5,6,4,14,15,11,10,10,10,1,4,6,8,3,4,5,10,9,9,9,10,10,10,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8
24719,0,6,0,1,0,2,3,10,2,2,7,0,0,4,4,5,3,6,7,9,7,8,10,1,5,4,3,4,4,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,3
24920,0,6,0,2,0,5,7,2,1,3,7,1,1,5,5,6,4,11,10,10,9,9,10,1,4,10,10,3,3,3,7,8,10,10,10,9,10,1,1,1,2,5,2,5,2,5,1,1,1,0,0,0,0,0,0,7,9
6196,1,0,0,1,1,10,10,4,2,6,7,1,1,10,9,7,10,6,7,7,9,10,10,3,5,5,7,1,1,1,7,6,6,5,10,10,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9
6488,1,0,0,3,0,2,4,3,2,2,4,0,1,8,8,7,7,7,7,6,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,2
