用户ID,信用评分
8914,90.69
11339,68.16
12562,68.22
12607,68.44
16457,81.84
16631,81.66
17704,81.33
18677,85.6
18816,82.38
19087,84.51
19641,83.98
23163,13.58
23855,22.04
23896,17.08
24982,13.1
5445,76.95
7670,90.78
8020,90.83
8928,90.85
9137,90.89
12862,72.86
14907,71.98
15132,72.89
15777,81.66
16911,81.66
18567,85.61
1035,90.34
3219,25.23
22927,23.81
23858,19.31
4486,57.14
24640,13.94
5897,77.19
6646,77.22
10151,67.97
11554,67.56
11580,68.41
12501,67.71
16272,81.3
20712,25.45
21473,36.98
21518,12.23
21625,44.72
1960,79.57
22473,22.91
22713,22.73
24287,23.09
25434,13.16
5310,59.25
7112,77.41
7739,90.62
10089,67.81
11625,68.06
12012,67.62
13371,72.19
14125,72.43
14749,72.86
18168,86.33
21011,7.57
21482,10.87
21992,13.56
4274,42.87
25221,13.09
5092,72.57
5446,76.47
6648,77.44
9387,90.75
9690,90.69
10352,68.36
10605,68.31
11325,68.33
14359,70.76
14543,72.39
17442,81.48
20873,13.94
22625,11.82
23220,19.69
3992,60.05
4392,46.73
4674,54.16
8110,90.8
11650,68.33
13535,72.69
15121,72.77
17854,80.67
19953,86.38
355,94.96
22372,23.66
3847,43.03
4001,50.55
24430,19.82
24821,28.16
5182,67.28
8393,90.27
11645,68.08
12785,72.14
13132,70.55
15763,81.25
16877,81.85
19012,86.2
257,95.28
2878,61.61
3409,46.91
23481,16.67
3985,54.09
24130,14.16
24139,16.5
25281,21.92
25328,22.69
9726,89.88
10221,65.83
10924,67.77
11614,68.31
20596,40.85
14604,71.13
15005,72.8
15861,81.69
15959,81.4
19109,85.17
20008,83.2
687,77.38
744,82.41
1018,91.47
2763,57.02
23484,32.49
24033,24.07
5913,76.47
6634,76.95
10601,68.41
10917,67.31
15886,81.82
15941,81.94
17294,80.56
19581,86.15
279,93.61
1156,92.56
21950,7.58
21976,7.78
3650,56.96
5050,40.98
7392,76.97
8044,90.41
12936,72.53
13247,72.94
14004,71.91
14377,59.51
17018,81.59
17770,81.71
19839,85.14
21000,14.69
2389,49.12
23294,51.59
24666,36.1
25409,16.01
6005,77.39
6083,77.21
9744,90.06
10220,67.8
10679,68.34
10763,68.05
12963,72.84
13108,72.75
13142,72.44
14328,67.08
16151,81.64
16871,80.86
18445,85.99
20117,85.84
20254,86.09
1139,94.99
23549,16.76
6254,76.95
7593,89.4
8473,90.14
10122,67.72
14205,72.7
20655,83.04
18141,85.61
19428,85.7
3976,60.13
4361,60.48
24775,22.11
24778,14.47
4924,65.71
25386,23.48
5236,71.39
6753,77.48
8293,85.3
8308,90.79
12026,67.85
14095,63.76
15047,71.71
15465,81.56
16940,81.17
18905,85.55
21260,17.8
1032,79.42
2068,50.17
2185,91.08
2991,28.81
2993,53.03
25657,53.09
5619,77.37
5631,76.81
6505,74.01
8836,90.78
10302,68.18
12146,68.28
13595,72.36
14840,72.76
15386,70.76
20738,49.91
2379,72.11
21934,17.7
2974,42.16
3584,59.17
4617,25.78
24679,20.5
25168,20.09
5394,77.47
7538,90.03
11084,68.08
17105,80.7
17472,81.86
20870,13.54
474,75.44
865,93.31
2378,92.58
3546,43.38
23242,13.59
23930,30.56
24244,12.97
5062,66.18
6578,72.82
6745,76.58
8737,90.86
8834,90.53
10105,67.83
10553,68.16
10894,68.03
15038,69.75
15855,81.58
15877,75.63
21652,21.56
1911,93.51
22517,27.82
3212,61.23
4282,46.14
4300,57.37
5098,58.55
5623,76.5
7402,76.67
9116,90.89
13539,72.16
13617,71.69
15055,72.58
17780,81.34
18156,85.94
19044,82.38
20346,86.28
21291,31.56
2107,94.65
3289,61.8
3359,62.93
23461,18.52
8476,89.98
8872,90.87
10754,67.97
12216,65.2
12340,68.33
108,95.2
16316,81.25
17831,79.66
18016,81.84
22064,11.45
2871,45.39
2994,62.47
4106,21.9
23872,13.72
4731,20.0
5616,77.3
6292,77.31
6882,77.39
6883,77.4
9400,90.55
14751,72.8
16491,78.54
1166,90.37
1669,93.17
1711,93.0
21965,8.12
22765,39.17
23433,12.21
25536,25.78
9784,90.66
10524,67.17
10947,67.92
11022,66.34
15517,81.57
17281,80.67
17845,81.51
18988,86.41
396,74.48
2853,57.5
22487,13.34
22655,10.31
5056,50.77
5073,72.79
6586,77.22
7394,76.95
8995,90.81
11867,68.12
18027,80.67
18253,85.19
19429,85.45
19431,85.79
20226,85.76
588,78.66
1640,83.14
21659,9.04
22249,19.3
22482,8.56
24470,25.75
6515,76.83
7992,90.28
8843,89.46
9098,90.84
10705,68.27
15984,81.71
18683,86.06
19054,85.69
20835,9.84
668,64.61
22786,13.62
23632,19.6
25023,26.83
5051,59.0
5850,76.19
6860,76.83
7653,90.53
13449,72.09
16249,81.22
16571,81.5
18497,86.25
19256,86.21
19658,85.89
21262,12.78
1986,94.59
2322,91.73
3272,22.11
5286,69.09
9983,90.49
10305,68.45
10698,68.34
12665,62.96
13767,72.25
13843,72.46
14726,72.67
15638,81.92
18660,86.25
765,95.13
2996,28.07
23301,26.33
3995,50.38
23939,37.21
24391,16.3
5517,77.14
6354,76.31
8701,90.53
8866,90.16
82,94.28
12435,67.98
14463,71.56
14696,72.31
15791,79.02
17169,81.4
18401,85.32
20282,85.66
20947,11.27
2221,95.25
3448,61.48
5369,72.27
6473,77.37
7522,90.5
9009,90.58
15142,72.36
15882,81.23
16047,81.11
18974,85.91
20047,85.28
22402,18.81
3008,31.94
3079,57.19
3869,48.88
24188,13.97
25157,21.43
6621,76.33
7053,76.28
9516,90.88
12326,66.16
12691,66.71
13474,72.86
13969,72.28
15590,81.66
17083,81.18
19667,86.16
19935,85.47
19942,86.45
21388,24.48
23767,34.68
5148,43.99
5615,77.44
5711,76.81
9723,89.05
13694,71.8
13757,72.16
14157,72.14
223,95.27
18190,86.15
18541,85.81
21138,17.77
1568,92.48
21776,30.14
2253,87.83
23557,36.49
8088,90.9
11694,67.72
15354,72.75
16530,81.86
17217,79.09
17484,81.81
19209,86.36
21630,7.98
21631,38.86
2556,30.28
2631,47.05
2983,47.39
22669,24.03
22771,17.73
3397,57.92
7195,77.41
10582,68.3
10960,67.84
12626,68.41
13005,72.89
13282,71.56
13487,67.13
15447,79.1
19799,86.39
817,84.0
1515,89.06
3778,27.16
4110,32.72
24624,20.81
5673,77.27
9808,90.64
20498,56.56
11192,68.3
11205,68.17
266,91.42
21230,11.32
920,94.98
1043,64.09
1800,89.86
2197,93.71
23376,27.32
3804,58.84
4050,62.34
23986,31.98
38,95.42
20446,85.27
14537,72.33
17245,81.89
17432,81.72
2308,86.53
22443,8.25
3458,53.83
3662,52.38
24084,13.56
25043,12.3
25171,26.34
5992,76.84
6542,77.41
12545,68.4
12867,72.8
13309,71.94
14710,71.67
17175,81.17
20765,27.07
21872,11.74
22412,13.35
3551,20.66
3725,58.45
10636,68.42
13243,72.31
14235,72.89
18813,83.53
19191,86.37
404,84.21
2604,52.72
2608,59.66
3661,32.59
24443,26.59
24611,25.28
25211,20.82
5194,69.87
5471,77.36
6054,77.39
11758,68.39
12227,67.48
12596,68.37
14116,72.22
14163,72.34
14311,72.69
17640,80.67
18121,79.62
21598,27.22
3097,62.31
23643,18.66
24975,19.99
20385,44.16
9427,90.82
9731,90.33
11829,68.25
11945,68.37
15927,81.01
18064,86.25
19599,86.26
19625,86.13
672,88.0
22519,9.34
22548,30.91
22652,18.75
3365,41.39
23307,14.3
4609,62.18
5484,76.89
6770,77.08
8847,89.64
13139,72.19
14670,72.84
15971,81.11
18370,85.81
243,95.38
19779,85.84
21588,12.02
23055,20.29
23927,23.59
4757,60.23
5172,74.8
6424,77.41
10265,67.72
11827,68.28
110,89.91
12739,67.84
14025,72.28
17324,81.16
17597,81.55
1484,91.34
23324,12.54
4026,60.38
24476,22.74
5521,76.53
6689,77.39
8411,88.59
12475,68.09
18870,86.24
1473,93.57
2192,92.1
2444,61.42
22576,9.05
3241,20.03
24086,16.95
4920,44.61
4944,73.99
5187,40.28
5390,77.31
6052,77.38
7957,89.78
13479,71.89
15535,81.91
16088,80.81
19901,84.47
284,93.86
21501,27.35
2995,58.23
23898,19.09
5192,72.28
7443,90.67
10749,67.85
11926,66.28
13527,71.91
20653,84.94
21778,39.17
23849,18.72
4189,60.53
24076,17.72
24889,14.47
5695,76.56
8103,90.19
12203,61.45
14009,65.61
14997,71.07
15098,72.58
17194,76.23
21962,24.72
3082,59.56
3294,34.81
23332,12.12
5999,76.16
6536,76.41
6832,77.19
7011,73.65
9496,89.72
11887,67.49
16695,81.61
17577,80.48
17737,80.75
21596,24.34
22342,28.36
4356,56.51
24570,15.41
6779,76.53
10475,67.13
11603,68.36
11618,67.96
11899,68.2
13182,70.12
13189,67.64
13866,68.34
20924,13.62
22167,17.4
4337,63.38
24181,18.66
20397,55.44
7059,77.11
7326,74.08
7591,90.44
9115,90.72
11641,64.38
14124,71.55
16947,81.56
18867,85.59
21477,15.45
22661,24.5
23017,13.22
24722,16.06
5144,72.19
5213,40.99
9110,90.44
282,95.08
312,94.69
386,62.81
20952,9.02
21475,48.24
1815,92.86
21983,16.19
4148,57.2
4870,39.49
24804,16.34
25156,14.59
6908,77.28
9174,90.44
12373,67.09
14744,72.0
202,94.81
17466,81.94
18471,84.75
18776,86.25
21204,8.59
24345,30.72
25355,12.96
12182,68.47
15805,80.95
18381,86.32
18392,86.01
18922,85.78
19591,85.59
2577,57.71
23024,9.33
23947,50.92
24605,18.25
24608,16.39
20383,84.52
8893,90.69
14806,72.7
16345,81.18
21041,8.11
1884,92.33
24715,24.09
25582,37.1
5666,77.42
6617,77.41
6672,77.01
7135,76.27
10668,67.94
10968,68.08
13006,72.83
14736,71.55
21766,11.31
23043,17.4
3651,62.68
7207,77.33
8965,88.39
10205,68.34
10765,48.55
11719,67.83
21075,13.81
25325,14.85
10585,67.9
11309,68.44
12974,72.66
13827,71.64
21199,19.09
3820,55.34
4019,55.06
7868,90.78
8899,90.61
20565,77.98
20606,44.28
14322,69.67
15819,79.86
2260,92.54
2830,56.43
4660,43.31
25499,16.5
5775,74.83
5777,77.19
6096,77.2
6544,77.42
7461,90.95
8642,90.84
14302,71.27
14680,72.85
17101,79.13
17525,81.75
20888,27.5
21127,16.6
21341,18.35
930,94.23
1542,91.86
3485,63.38
23405,12.95
5524,77.16
6171,77.27
7853,90.59
8318,89.13
20581,46.95
16760,80.04
17601,81.63
19084,86.13
19111,84.84
20732,30.22
20773,35.75
20996,9.83
1495,93.53
2619,56.98
24703,14.59
24926,15.97
5082,51.61
7257,77.38
7436,89.38
9086,90.78
9880,89.41
10870,68.36
12310,68.11
14921,72.86
15506,80.5
20183,84.14
22035,14.29
22839,36.89
22845,10.62
4951,60.95
5497,77.23
6426,77.09
8175,90.69
13074,72.89
13356,72.57
13360,72.37
15474,81.94
16296,77.96
17122,79.06
18654,85.33
19642,85.04
2081,80.59
22622,22.2
23963,15.22
24262,37.11
9976,90.85
10194,68.01
10737,68.0
11492,67.76
11851,68.25
11962,68.41
13086,66.87
13212,69.34
13311,72.34
17035,81.51
234,94.92
18965,85.85
304,87.25
22212,14.22
2961,46.38
3002,45.6
22628,9.26
22843,10.07
23452,32.41
4328,44.36
4653,31.95
4812,38.53
24992,12.6
5196,53.2
25570,27.79
6155,76.47
6454,68.16
8425,90.3
9701,87.77
10008,90.91
10333,68.45
11565,68.41
15045,71.08
16031,81.77
18325,83.0
325,95.25
1284,91.94
1362,92.83
1962,85.63
2927,57.61
2957,44.11
22436,13.21
22773,7.7
22807,12.6
22867,14.86
3670,59.38
23378,41.22
23683,49.4
23807,17.5
4434,47.1
24080,13.44
25569,30.07
5522,77.35
6844,77.36
6905,76.75
20406,82.58
7586,90.72
7819,90.66
9574,90.56
9892,90.52
10876,68.25
12483,68.34
12568,68.14
13204,72.37
13770,70.62
13781,72.47
14118,72.84
15262,70.4
15659,81.36
19962,85.51
20822,10.37
1627,92.39
2307,82.16
22415,20.88
3234,34.14
22892,7.65
3410,32.12
23417,21.87
23836,20.46
24383,21.36
4972,71.04
25509,20.99
6110,77.37
7726,90.81
8155,90.97
8526,73.36
9038,90.29
11256,67.89
11847,68.3
12224,67.71
13517,72.59
13997,72.53
14008,72.54
15472,81.92
16358,79.14
16932,81.75
18680,86.44
19075,86.2
314,95.29
21251,14.4
1680,94.28
22836,8.77
3271,47.67
3710,55.25
4904,59.52
25364,14.81
25480,23.31
6026,77.16
7728,90.77
8513,90.75
9801,90.46
9948,90.55
10452,68.27
11631,67.41
20544,62.91
20554,79.44
13361,70.73
13522,70.36
13994,72.47
14795,72.22
15666,81.63
15808,81.59
16229,80.5
16624,81.76
16702,81.66
19970,86.16
390,77.95
20918,17.33
21219,37.27
1425,89.03
22112,17.89
3553,47.61
4140,62.12
23950,13.6
24459,29.95
24729,12.79
25256,15.41
5748,75.56
5915,76.95
6322,77.44
6708,77.33
9874,90.75
81,95.39
12221,68.08
12578,68.16
12853,72.39
15245,72.77
15998,81.86
16730,80.51
16786,80.17
18587,86.14
249,89.71
613,73.86
21467,30.69
2622,52.01
22314,10.34
3451,49.02
23890,14.09
24142,15.7
24691,12.82
24862,12.55
24941,12.9
25050,13.15
5463,77.16
6491,77.37
6722,76.59
7454,89.81
8709,82.84
9638,90.65
10439,67.51
11141,68.32
12986,72.92
13019,72.71
136,95.22
15100,72.78
15627,81.68
16313,75.95
19112,85.93
19763,85.8
20733,11.75
20783,49.73
22071,34.72
22243,42.74
22295,8.75
3228,53.89
3838,24.48
23646,12.28
24601,12.41
24957,16.17
6433,77.18
6469,75.93
9084,89.72
9825,89.19
12222,68.06
14398,72.91
14503,72.8
14611,71.5
15198,72.61
15837,81.78
15968,80.28
17600,81.79
17741,81.14
18561,84.22
1121,89.0
21649,27.22
1918,94.64
2082,91.17
2234,91.2
2684,62.48
22237,8.0
3807,34.48
3984,30.03
23735,19.34
4634,34.07
25075,13.37
5532,76.86
9807,88.11
10010,90.89
11208,65.81
11788,68.14
12820,72.82
13847,71.01
14763,70.98
15434,80.36
15499,81.83
15521,81.84
17874,81.76
18340,85.8
18447,86.43
20690,45.07
19018,86.19
507,76.89
21712,49.12
21911,10.6
22163,22.18
2945,59.42
23198,12.17
23423,19.34
24432,46.61
24724,36.14
5260,46.89
5305,76.92
5603,77.44
5988,76.73
7488,90.61
9340,88.36
9947,85.03
10643,68.18
12298,67.25
12865,72.64
13630,72.83
15043,71.97
15710,80.88
16591,78.66
17582,81.88
17614,81.3
18937,86.36
19995,84.46
20745,48.34
1465,74.05
22555,10.55
3970,62.56
24158,13.35
24380,48.8
4778,41.53
24751,15.75
25061,16.95
25225,12.45
8050,90.26
8437,90.05
8487,86.0
8761,90.66
9103,90.89
9663,90.56
10610,68.36
11165,66.95
11206,68.34
12528,68.24
13376,72.75
15031,70.33
15595,81.59
17369,78.27
17931,81.56
18162,86.47
18384,83.59
19350,86.23
19629,86.08
20988,13.62
1685,73.79
21719,25.44
22979,14.46
23010,35.86
23357,20.41
4335,34.82
25021,19.23
25400,20.1
5701,77.33
6064,77.29
10706,68.31
10848,68.4
11489,68.35
13615,72.64
13936,72.06
14331,71.64
15211,72.91
16473,81.67
16527,81.67
222,92.08
17608,81.16
18480,86.33
19329,86.17
19910,82.28
1322,86.59
21922,13.38
2603,37.62
3647,56.02
24559,15.76
25082,12.62
25312,26.38
6237,76.92
7081,71.61
9719,79.85
10542,63.94
10998,68.08
11257,68.14
11316,68.08
13166,72.53
193,94.39
17226,80.82
17581,81.55
291,94.99
20898,11.47
1280,94.02
1559,87.59
21662,26.92
1939,94.38
21856,9.17
2786,45.22
4036,35.47
24435,20.66
24579,23.48
24930,33.25
25478,13.72
7559,90.84
12132,67.76
13884,71.74
14991,70.59
16054,78.87
17176,74.78
18388,86.03
18542,84.82
19400,83.12
19500,85.84
20731,12.0
274,85.61
20108,85.22
20348,86.17
402,85.84
1051,94.03
21604,31.03
3131,51.19
3618,59.8
3631,36.8
3923,36.11
23810,20.98
24428,21.39
4977,76.69
6714,77.21
8655,90.53
20457,84.31
10930,68.08
11310,67.97
12228,68.23
13430,72.59
13441,72.87
13519,70.45
13929,72.79
14445,72.14
20649,84.25
16299,81.58
19262,86.06
20365,85.28
21466,29.12
21488,14.66
1970,92.14
22111,11.36
3321,31.23
3495,54.48
3729,53.41
25402,22.05
9841,90.59
10685,67.42
11303,67.81
11539,68.19
12198,67.98
13561,72.5
13860,72.88
14393,72.83
14759,72.53
15655,81.8
16415,81.35
17615,81.08
18053,81.94
19938,85.14
20236,84.79
2971,33.97
22635,12.13
23258,12.98
4276,48.14
4801,46.23
24871,14.21
5055,49.61
25213,16.35
6951,75.86
9237,90.94
10681,67.78
11015,67.75
11077,68.22
11321,67.73
11370,68.29
19199,86.11
19465,85.94
20234,85.17
20874,11.18
973,67.9
1787,93.53
21756,23.67
2160,94.65
22424,14.94
3694,41.05
3701,63.38
24363,18.75
5080,75.81
25349,19.58
5123,73.45
5293,42.03
5397,77.03
5838,76.95
6337,77.3
6802,77.39
7096,77.45
11337,68.22
11666,68.16
11704,67.78
11984,67.88
12695,68.01
13794,72.64
14227,72.62
15991,81.59
18727,85.57
19743,85.36
20754,34.86
20338,85.87
777,90.84
1159,92.19
2370,91.67
22442,14.38
23825,21.55
4195,34.66
24005,48.37
25134,13.8
5466,77.16
5757,77.43
5930,76.11
6764,76.58
7241,76.97
11136,68.09
11469,68.19
11836,57.51
15006,71.52
15300,72.7
19215,85.38
21354,38.48
678,85.75
22037,11.31
2623,62.03
2691,50.55
3072,47.27
23477,23.25
23498,16.08
4580,53.49
24587,13.33
25361,19.15
7273,75.11
7373,76.82
7487,90.77
7614,90.19
8683,90.91
8830,90.89
9027,90.42
10116,64.78
10214,67.75
12671,67.93
12942,72.86
12970,66.41
16953,81.95
17421,80.37
18420,86.03
18918,86.25
18946,86.44
19229,86.14
20355,85.9
628,89.94
1621,87.86
22319,41.53
24064,36.92
5177,74.54
5274,70.43
7308,75.66
8217,90.47
8838,90.75
11285,68.28
11315,68.35
13717,71.47
15563,81.66
16667,81.33
17542,80.59
17693,81.92
19374,85.45
468,70.41
968,94.0
1405,91.14
1641,93.62
21771,8.32
1997,89.31
3125,25.72
3574,62.49
24025,26.65
24346,15.6
24569,17.17
25260,12.54
5364,52.52
7748,90.73
10453,68.45
12055,67.66
12093,68.45
14140,58.23
14143,71.24
16184,77.88
16541,81.85
16818,81.85
17414,81.89
18276,84.33
19975,86.31
20311,86.41
570,63.46
879,72.92
1573,94.94
1877,87.02
21852,37.73
4099,61.3
25016,19.61
5279,38.48
25625,32.56
6066,77.42
6486,76.95
7498,89.56
8743,90.89
8934,90.44
9152,90.14
9873,89.75
10065,90.62
10327,68.3
11455,67.84
13351,70.33
13780,71.86
14335,72.36
17365,81.91
20675,19.47
18202,85.89
18759,86.23
21228,13.45
1306,84.82
22501,21.13
23086,7.96
23183,24.24
24044,31.11
24783,13.2
5772,77.09
6942,77.44
7882,88.68
8470,90.49
12397,67.32
14167,72.35
17037,81.86
17143,81.33
18576,86.17
18790,85.53
19081,85.84
248,95.22
20130,86.38
20936,11.5
1692,93.68
22392,19.15
3644,50.21
3771,48.67
23732,14.91
24462,15.28
4804,45.94
8744,90.45
9248,90.84
11454,68.25
11674,67.19
11992,68.34
16089,81.87
16279,80.35
16494,81.21
17007,81.6
18198,86.39
18513,85.22
21417,14.06
21423,12.97
1920,91.13
2811,52.89
22539,10.62
22553,14.5
23694,19.12
24687,13.21
4925,67.64
25469,22.78
5257,58.2
25578,27.8
5795,77.14
6768,76.84
8063,90.23
10777,65.53
11290,67.62
12512,65.5
18852,84.41
18876,85.86
19721,82.38
321,93.91
21451,8.59
2487,56.15
2638,41.03
22558,13.3
3634,26.41
3810,58.88
4713,49.78
24454,12.67
4744,20.25
4748,18.94
24589,13.17
24649,20.25
24654,19.56
24743,13.9
24757,21.91
5863,76.45
6105,77.37
7111,75.61
8182,90.95
8572,90.7
8693,90.92
11247,67.66
11959,67.39
20558,65.2
12832,71.19
15390,80.85
16840,81.05
18126,86.22
18184,86.27
18794,86.14
19107,85.18
19327,86.05
19501,86.0
20722,45.43
20343,86.22
20782,26.27
2056,88.24
23274,13.67
3916,37.66
4581,63.12
5297,61.74
5806,77.44
6140,77.22
6209,77.44
9915,88.98
13978,72.31
14164,72.82
14495,72.71
15731,81.82
15760,80.78
16968,81.92
17754,81.97
18713,84.34
19992,86.45
1163,89.69
2067,92.59
2942,49.77
3633,51.36
23458,12.85
4682,45.86
24613,15.03
5209,73.06
25607,16.19
5332,44.74
7041,77.11
8480,87.44
9460,86.88
11870,68.29
13652,72.77
15109,72.93
15282,72.69
16479,81.39
16557,81.56
21196,9.54
21290,10.66
21308,8.73
21572,31.14
1821,86.81
23016,12.39
23613,13.75
23713,33.16
4342,47.14
24488,41.1
5009,45.02
25306,41.02
5755,77.28
5993,77.39
6011,76.12
7329,76.64
8330,90.92
9434,90.85
11361,67.46
12336,68.2
12494,67.58
13967,72.57
161,86.02
17422,81.14
17544,81.58
18150,86.25
19139,82.41
408,73.44
21336,17.66
21944,9.71
25119,32.47
25202,12.19
5474,77.27
9391,90.65
10125,68.01
11543,64.88
11774,68.36
12429,68.1
13105,70.72
13886,72.86
14594,72.38
15059,71.72
15164,71.5
15248,72.7
15397,81.74
15874,81.27
20658,63.77
16826,80.71
236,70.03
20298,86.36
22081,18.3
3169,28.58
23779,14.28
24436,13.91
25022,40.17
9383,89.52
9422,90.7
12812,71.88
13888,72.34
14867,71.66
14939,72.44
16027,81.42
16969,81.71
17296,81.53
17330,81.28
17710,81.23
18117,84.23
272,95.25
22614,9.62
3170,61.43
23031,10.59
23789,23.7
24389,17.28
24400,13.59
25529,13.13
5334,67.92
5557,77.44
6319,77.37
10076,90.77
10233,64.65
10437,68.45
11223,66.8
11617,50.59
14554,72.58
14742,72.78
18996,86.34
19132,86.11
20799,11.16
1375,84.64
1860,83.8
2588,60.78
3264,57.62
23189,17.09
23515,34.11
24195,12.53
24556,14.98
25020,33.08
25086,12.09
5593,77.19
7260,77.23
11601,64.76
12411,67.51
12885,72.92
13689,72.86
15597,81.58
17990,81.05
18262,86.41
19194,86.35
19435,86.47
1012,94.72
1226,93.35
21568,32.67
22803,10.36
3709,61.1
3853,35.33
4709,44.41
24437,40.5
24550,17.22
24653,16.18
24868,12.84
24893,12.78
6458,76.53
8666,90.72
11888,65.61
12351,68.34
12422,67.07
15435,79.77
15554,81.91
16399,81.52
16478,73.73
17094,80.22
17205,80.94
19364,86.37
19421,86.13
1127,92.47
21842,36.87
2897,43.25
22454,25.06
23175,23.25
3500,53.24
3608,54.47
23430,26.28
23542,15.58
24908,12.94
25381,18.47
5654,68.09
6668,77.41
8774,90.76
11588,67.33
12308,67.08
12659,68.06
13398,72.2
16669,80.61
19789,86.31
19792,86.37
20196,86.11
20829,28.09
465,90.47
813,69.58
1076,95.16
21565,14.72
2062,91.31
2411,38.85
2511,56.84
2561,28.09
4509,51.26
24850,23.51
5447,76.84
5528,76.75
6721,76.77
7289,77.39
8504,88.7
10909,67.1
13664,70.63
15332,70.11
15431,81.56
15792,81.72
15891,80.52
16907,81.53
18460,85.77
18537,85.85
19243,84.76
19801,85.39
516,64.75
797,92.92
2257,93.96
3140,35.1
3231,19.04
23169,20.46
3557,62.47
4865,58.98
5995,76.21
6166,76.84
20386,52.12
8325,90.59
8469,90.91
8698,90.0
9242,90.52
10690,68.21
12754,71.8
14671,72.94
14767,71.61
15933,81.21
19104,86.18
383,79.64
21632,18.65
2271,90.3
22364,18.62
3384,51.79
23905,20.66
4444,57.91
24658,15.54
5090,51.5
5607,77.33
9006,87.57
9220,90.84
9597,90.2
9650,90.51
11372,67.5
11932,68.31
14049,72.14
16327,81.87
16389,80.7
16514,81.89
16727,81.6
19300,86.01
19316,86.09
21213,13.67
1199,91.02
1447,93.81
2650,50.28
22240,49.22
3064,60.6
22972,7.83
4880,72.95
5261,74.86
7790,86.98
8488,90.56
8541,90.66
9197,90.31
9962,59.56
11298,67.44
12066,68.39
15025,71.64
15500,80.81
16545,79.99
18653,85.91
18818,86.0
19785,86.36
19965,86.0
20170,86.25
20176,86.03
21122,8.56
927,93.31
2418,53.95
2464,31.66
22213,8.39
24695,21.23
4878,69.25
6978,76.31
8083,90.76
9772,90.84
11168,67.22
12511,67.06
13801,72.85
15432,81.91
15538,81.89
16135,81.25
218,95.28
18263,86.17
18337,86.33
18623,86.35
799,86.84
1624,91.42
1633,92.03
22502,10.13
22882,8.0
23445,14.41
3792,29.73
23620,24.4
6076,77.39
8546,90.93
74,94.94
13510,70.33
15728,80.86
182,95.05
17118,81.35
18136,85.71
18450,85.47
19536,85.71
20793,27.16
21457,11.46
1826,84.86
2111,93.28
21834,20.47
3316,45.11
23689,31.87
4290,59.97
5002,70.31
25299,25.56
5301,46.81
5670,77.44
6858,77.45
9935,90.36
10047,90.51
10430,68.17
11035,67.87
11807,57.05
13129,72.31
13152,72.81
13728,72.73
13871,71.79
15957,81.39
16033,81.55
16700,81.81
17801,81.97
21480,39.55
1687,93.59
1738,92.23
23576,32.09
4152,47.22
4480,57.62
4730,56.96
24744,14.65
5136,51.39
6946,76.94
20412,72.4
7773,89.39
8156,90.31
9815,90.97
12909,71.84
14437,72.15
14446,72.14
15699,80.64
15779,81.39
16589,81.84
16834,80.7
17161,81.89
17310,81.84
17456,81.32
19815,85.73
21008,8.66
802,91.59
3143,52.16
24032,34.79
24997,15.35
25160,13.81
6044,77.45
6249,73.5
7780,90.21
9363,90.93
12369,67.84
13048,71.53
14183,72.06
14692,72.67
15612,66.75
16302,81.09
18599,85.32
18627,86.14
20929,18.17
21421,40.36
848,95.06
1667,94.38
2453,62.42
22990,13.15
3462,54.78
24610,18.25
24745,26.33
5031,54.16
7508,90.84
8234,90.59
8606,90.19
9767,90.75
9974,89.57
10341,68.07
11027,68.25
13577,72.9
14071,71.19
15636,81.38
18458,86.38
19097,86.26
19870,86.28
19977,78.94
20007,85.09
20763,24.97
21097,17.67
1130,94.58
1264,84.36
1828,93.85
3703,43.53
4344,45.69
25162,13.34
25498,17.93
5385,76.85
8884,90.67
12278,68.3
13240,72.65
14282,72.71
15909,81.33
16322,81.06
16824,81.86
18557,86.28
18966,86.21
241,95.08
19131,86.32
20757,51.19
472,53.34
22492,7.91
22683,7.69
23730,32.64
4479,53.1
24129,19.81
4876,43.98
25015,13.86
5393,77.31
20407,83.75
9753,89.89
68,94.99
11080,67.67
